
[Name]
LineMerici

[Data]
X [ m ], Y [ m ], Z [ m ], Pvc.Velocity [ m s^-1 ], Pvc.Volume Fraction, Pvp.Velocity [ m s^-1 ], User Defined Memory 0, Y [ m ]
1.09999999e-001, 1.60301641e-001, 0.00000000e+000, 7.78001845e-002, 4.98951524e-002, 7.05906898e-002, 1.26780539e+001, 1.60301641e-001
1.09999999e-001, 1.61758929e-001, 0.00000000e+000, 7.78474584e-002, 4.98608463e-002, 7.05321804e-002, 1.27301807e+001, 1.61758929e-001
1.09999999e-001, 1.63216218e-001, 0.00000000e+000, 7.75135159e-002, 4.98016104e-002, 7.01476410e-002, 1.27599030e+001, 1.63216218e-001
1.09999999e-001, 1.64673507e-001, 0.00000000e+000, 7.71863461e-002, 4.97423857e-002, 6.97674081e-002, 1.27896223e+001, 1.64673507e-001
1.09999999e-001, 1.66130796e-001, 0.00000000e+000, 7.68660158e-002, 4.96831536e-002, 6.93915784e-002, 1.28193464e+001, 1.66130796e-001
1.09999999e-001, 1.67588085e-001, 0.00000000e+000, 7.58679733e-002, 4.95813563e-002, 6.84626549e-002, 1.28017454e+001, 1.67588085e-001
1.09999999e-001, 1.69045374e-001, 0.00000000e+000, 7.48701766e-002, 4.94794697e-002, 6.75335005e-002, 1.27840528e+001, 1.69045374e-001
1.09999999e-001, 1.70502663e-001, 0.00000000e+000, 7.38740042e-002, 4.93775830e-002, 6.66052029e-002, 1.27663631e+001, 1.70502663e-001
1.09999999e-001, 1.71959952e-001, 0.00000000e+000, 7.25798309e-002, 4.92324270e-002, 6.53995946e-002, 1.27037106e+001, 1.71959952e-001
1.09999999e-001, 1.73417240e-001, 0.00000000e+000, 7.12762028e-002, 4.90855835e-002, 6.41836748e-002, 1.26393175e+001, 1.73417240e-001
1.09999999e-001, 1.74874529e-001, 0.00000000e+000, 6.99751005e-002, 4.89387289e-002, 6.29684031e-002, 1.25749216e+001, 1.74874529e-001
1.09999999e-001, 1.76331818e-001, 0.00000000e+000, 6.87962770e-002, 4.87457775e-002, 6.17732257e-002, 1.24787083e+001, 1.76331818e-001
